"filename"	"speaker"	"exp"	"rep"	"context_nr"	"context"	"block"	"trial"	"condition"	"name1"	"name2"	"item2"	"L1"	"L1t"	"H1"	"H1t"	"rise1"	"f0n1"	"slopen1"	"L2"	"L2t"	"H2"	"H2t"	"rise2"	"f0n2"	"slopen2"	"s4dur"	"s4reln1"	"s4glott"	"s8dur"	"s8reln2"	"s8glott"	"p1dur"	"p1relutt"	"p2dur"	"p3dur"	"p3relutt"	"p4dur"	"c1dur"	"c2dur"	"utt_dur.ms."	"hes"	"comments"	"p3_p1relutt"	"C2vsC1"	"C3vsC1"	"C4vsC1"	"C5vsC1"
"01_C03_b4_t03_r1_nelli_nob"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t03"	"nob"	"mimmi"	"nelli"	"01_C03_b4_t03_r1nelli"	"252.74"	"0.35"	"278.55"	"0.66"	"1.68"	"rise"	"5.524"	"217.12"	"1.19"	"239.4"	"1.43"	"1.69"	"rise"	"7.11"	"244.42"	"44.679"	"0"	"227.97"	"44.474"	"0"	26.65	"1.314"	"0"	56.8	"2.8"	"0"	"195.81"	"214.63"	2028.49	"0"	NA	1.48632726806639	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t04_r1_lilli_bra"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t04"	"bra"	"moni_"	"lilli"	"01_C03_b4_t04_r1lilli"	"205.21"	"0.7"	"255.62"	"0.59"	"3.8"	"fall"	"-34.779"	"224.97"	"1.02"	"430.42"	"1.44"	"11.23"	"rise"	"26.852"	"140.2"	"29.964"	"0"	"240.68"	"46.021"	"0"	0	"0"	"0"	683.85	"24.894"	"0"	"221.02"	"237.67"	2747.01	"0"	NA	24.8943396638527	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t05_r1_mimmi_nob"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t05"	"nob"	"leni_"	"mimmi"	"01_C03_b4_t05_r1mimmi"	"221.98"	"0.42"	"294.22"	"0.71"	"4.88"	"rise"	"17.066"	"194.82"	"1.29"	"250.51"	"1.5"	"4.35"	"rise"	"20.162"	"222.29"	"36.631"	"0"	"252.29"	"44.808"	"0"	74.97	"3.089"	"0"	77.87	"3.209"	"0"	"255.14"	"227.41"	2426.6	"0"	NA	0.119508777713674	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t06_r1_moni_bra"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t06"	"bra"	"nelli"	"moni_"	"01_C03_b4_t06_r1moni_"	"230.63"	"0.41"	"254.92"	"0.63"	"1.73"	"rise"	"7.748"	"181.61"	"0.98"	"412.01"	"1.44"	"14.18"	"rise"	"31.113"	"120.51"	"28.706"	"0"	"274.61"	"44.193"	"0"	0	"0"	"0"	572.22	"20.902"	"0"	"219.99"	"403.96"	2737.64	"0"	NA	20.9019447407256	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t07_r1_leni_nob"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t07"	"nob"	"manni"	"leni_"	"01_C03_b4_t07_r1leni_"	"218.35"	"0.39"	"296.18"	"0.7"	"5.28"	"rise"	"16.851"	"194.66"	"1.14"	"262.51"	"1.55"	"5.18"	"rise"	"12.747"	"231.59"	"45.118"	"0"	"207.73"	"32.498"	"0"	34.61	"1.406"	"0"	80.02	"3.25"	"0"	"0"	"0"	2462.33	"0"	NA	1.84418822822286	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t08_r1_lilli_nob"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t08"	"nob"	"moni_"	"lilli"	"01_C03_b4_t08_r1lilli"	"215.92"	"0.44"	"311.08"	"0.7"	"6.32"	"rise"	"24.552"	"184.23"	"1.26"	"258.84"	"1.57"	"5.89"	"rise"	"18.632"	"170.31"	"27.774"	"0"	"232"	"41.441"	"0"	0	"0"	"0"	59.22	"2.339"	"0"	"291.05"	"310.41"	2531.78	"0"	NA	2.33906579560625	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t09_r1_mimmi_bra"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t09"	"bra"	"leni_"	"mimmi"	"01_C03_b4_t09_r1mimmi"	"221.24"	"0.71"	"245.38"	"0.61"	"1.79"	"fall"	"-19.109"	"178.29"	"1.03"	"444.32"	"1.46"	"15.81"	"rise"	"36.57"	"128.52"	"27.504"	"0"	"218.06"	"42.24"	"0"	0	"0"	"0"	670.4	"24.19"	"0"	"222.91"	"434.32"	2771.35	"0"	NA	24.1903765312934	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t10_r1_manni_nob"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t10"	"nob"	"lilli"	"manni"	"01_C03_b4_t10_r1manni"	"252.83"	"0.38"	"290.2"	"0.6"	"2.39"	"rise"	"10.881"	"179.96"	"1.03"	"240.59"	"1.26"	"5.03"	"rise"	"22.159"	"140.81"	"34.794"	"0"	"125.51"	"27.792"	"0"	0	"0"	"0"	0	"0"	"0"	"254.83"	"289.51"	1886.41	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t11_r1_nelli_bra"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t11"	"bra"	"mimmi"	"nelli"	"01_C03_b4_t11_r1nelli"	"218.86"	"0.62"	"255.34"	"0.5"	"2.67"	"fall"	"-21.276"	"169.92"	"0.94"	"486.43"	"1.35"	"18.21"	"rise"	"44.814"	"137.24"	"37.61"	"0"	"253.93"	"47.486"	"0"	0	"0"	"0"	513.41	"21.545"	"0"	"190.79"	"292.52"	2382.93	"0"	NA	21.5453244535089	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t12_r1_leni_bra"	"1"	"1b"	"r1"	"C03"	"elder"	"b4"	"t12"	"bra"	"manni"	"leni_"	"01_C03_b4_t12_r1leni_"	"209.39"	"0.38"	"242.13"	"0.57"	"2.52"	"rise"	"13.185"	"179.41"	"0.9"	"521.01"	"1.44"	"18.46"	"rise"	"33.77"	"100.28"	"29.02"	"0"	"261.02"	"41.249"	"0"	0	"0"	"0"	575.36	"22.118"	"0"	"211.69"	"378.57"	2601.29	"0"	NA	22.1182567110933	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t13_r2_lilli_nob"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t13"	"nob"	"moni_"	"lilli"	"01_C03_b4_t13_r2lilli"	"245.95"	"0.39"	"286.49"	"0.6"	"2.64"	"rise"	"12.864"	"230.08"	"1.11"	"268.5"	"1.35"	"2.67"	"rise"	"10.947"	"150.43"	"32.212"	"0"	"212.3"	"45.682"	"0"	0	"0"	"0"	32.73	"1.618"	"0"	"307.01"	"247.81"	2023.32	"0"	NA	1.61763833699069	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t14_r2_nelli_bra"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t14"	"bra"	"mimmi"	"nelli"	"01_C03_b4_t14_r2nelli"	"242.88"	"0.33"	"273.27"	"0.51"	"2.04"	"rise"	"11.162"	"173.89"	"0.93"	"512"	"1.35"	"18.7"	"rise"	"44.864"	"117.65"	"31.772"	"0"	"193.95"	"39.339"	"0"	0	"0"	"0"	630.74	"26.255"	"0"	"223.33"	"234.04"	2402.34	"0"	NA	26.2552344797156	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t15_r2_manni_nob"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t15"	"nob"	"lilli"	"manni"	"01_C03_b4_t15_r2manni"	"244.82"	"0.35"	"284.33"	"0.62"	"2.59"	"rise"	"9.657"	"161.29"	"1.07"	"243.26"	"1.39"	"7.11"	"rise"	"22.269"	"165.43"	"36.072"	"0"	"224.84"	"41.057"	"0"	0	"0"	"0"	44.95	"2.147"	"0"	"250.15"	"232.09"	2094.19	"0"	NA	2.14641460421452	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t16_r2_mimmi_bra"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t16"	"bra"	"leni_"	"mimmi"	"01_C03_b4_t16_r2mimmi"	"235.05"	"0.43"	"257.45"	"0.68"	"1.58"	"rise"	"6.335"	"168.52"	"1.03"	"526.35"	"1.44"	"19.72"	"rise"	"48.226"	"126.37"	"26.219"	"0"	"230.72"	"45.234"	"0"	0	"0"	"0"	725.68	"24.566"	"0"	"215.37"	"476.51"	2954.07	"0"	NA	24.5654300676693	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t17_r2_moni_bra"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t17"	"bra"	"nelli"	"moni_"	"01_C03_b4_t17_r2moni_"	"229.99"	"0.63"	"247.83"	"0.35"	"1.29"	"fall"	"-4.621"	"181.46"	"1.07"	"494.55"	"1.53"	"17.36"	"rise"	"38.015"	"0"	"33.326"	"0"	"0"	"31.163"	"0"	0	"0"	"0"	592.36	"20.803"	"0"	"236.84"	"448.58"	2847.43	"0"	NA	20.8033208893634	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t18_r2_leni_nob"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t18"	"nob"	"manni"	"leni_"	"01_C03_b4_t18_r2leni_"	"216.64"	"0.37"	"277.66"	"0.64"	"4.3"	"rise"	"15.729"	"163.43"	"0.98"	"250.79"	"1.32"	"7.41"	"rise"	"21.985"	"170.39"	"40.432"	"0"	"127.85"	"28.262"	"0"	0	"0"	"0"	0	"0"	"0"	"236.22"	"238.64"	1826.92	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t19_r2_lilli_bra"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t19"	"bra"	"moni_"	"lilli"	"01_C03_b4_t19_r2lilli"	"216.23"	"0.7"	"255.61"	"0.58"	"2.9"	"fall"	"-24.637"	"210.18"	"1.13"	"540.74"	"1.48"	"16.36"	"rise"	"46.458"	"144.77"	"32.439"	"0"	"281.79"	"48.874"	"0"	0	"0"	"0"	723.27	"25.073"	"0"	"214.87"	"417.18"	2884.69	"0"	NA	25.0727114525304	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t20_r2_nelli_nob"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t20"	"nob"	"mimmi"	"nelli"	"01_C03_b4_t20_r2nelli"	"264.1"	"0.34"	"290.29"	"0.47"	"1.64"	"rise"	"12.06"	"211.07"	"1.06"	"256.11"	"1.26"	"3.35"	"rise"	"16.788"	"168.02"	"41.485"	"0"	"220.22"	"46.199"	"0"	0	"0"	"0"	131.51	"6.714"	"0"	"262.36"	"255.59"	1958.67	"0"	NA	6.71424997574885	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t21_r2_leni_bra"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t21"	"bra"	"manni"	"leni_"	"01_C03_b4_t21_r2leni_"	"225.18"	"0.46"	"238.16"	"0.58"	"0.97"	"rise"	"8.115"	"135.84"	"0.92"	"564.2"	"1.43"	"24.65"	"rise"	"48.805"	"109.95"	"30.53"	"0"	"220.84"	"38.128"	"0"	0	"0"	"0"	696.1	"23.161"	"0"	"228.2"	"581.67"	3005.48	"0"	NA	23.1610258594301	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t22_r2_moni_nob"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t22"	"nob"	"nelli"	"moni_"	"01_C03_b4_t22_r2moni_"	"235.04"	"0.35"	"280.36"	"0.63"	"3.05"	"rise"	"10.879"	"101.78"	"1.07"	"248.61"	"1.31"	"15.46"	"rise"	"64.308"	"167.31"	"40.222"	"0"	"154.4"	"33.623"	"0"	0	"0"	"0"	0	"0"	"0"	"314.4"	"255.1"	1910.49	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t23_r2_manni_bra"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t23"	"bra"	"lilli"	"manni"	"01_C03_b4_t23_r2manni"	"224.98"	"0.66"	"255.43"	"0.53"	"2.2"	"fall"	"-16.739"	"160.96"	"0.96"	"553.97"	"1.45"	"21.4"	"rise"	"43.185"	"134.53"	"31.452"	"0"	"244.69"	"43.778"	"0"	0	"0"	"0"	736.83	"25.205"	"0"	"195.55"	"569.94"	2923.31	"0"	NA	25.2053323116604	0.8	-0.2	-0.2	-0.2
"01_C03_b4_t24_r2_mimmi_nob"	"1"	"1b"	"r2"	"C03"	"elder"	"b4"	"t24"	"nob"	"leni_"	"mimmi"	"01_C03_b4_t24_r2mimmi"	"245.6"	"0.49"	"291.61"	"0.8"	"2.97"	"rise"	"9.491"	"218.85"	"1.29"	"248.87"	"1.42"	"2.23"	"rise"	"17.159"	"147.87"	"23.781"	"0"	"164.36"	"35.912"	"0"	0	"0"	"0"	0	"0"	"0"	"227.95"	"300.85"	2143.01	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"01_C04_b3_t01_r1_moni_bra"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t01"	"bra"	"nelli"	"moni_"	"01_C04_b3_t01_r1moni_"	"223.61"	"0.53"	"321.32"	"0.7"	"6.28"	"rise"	"35.463"	"207.75"	"1.22"	"303.82"	"0.92"	"6.58"	"fall"	"-21.56"	"103.02"	"23.999"	"0"	"220.1"	"37.296"	"0"	0	"0"	"0"	360.42	"15.668"	"0"	"144.26"	"331.16"	2300.35	"0"	NA	15.6680505140522	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t02_r1_mimmi_nob"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t02"	"nob"	"leni_"	"mimmi"	"01_C04_b3_t02_r1mimmi"	"237.42"	"0.45"	"301.78"	"0.79"	"4.15"	"rise"	"12.501"	"195.43"	"1.22"	"268.68"	"1.48"	"5.51"	"rise"	"21.429"	"207.22"	"31.521"	"0"	"202.83"	"39.404"	"0"	0	"0"	"0"	68.98	"3.011"	"0"	"230.68"	"216.46"	2290.43	"0"	NA	3.0116615657322	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t03_r1_lilli_bra"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t03"	"bra"	"moni_"	"lilli"	"01_C04_b3_t03_r1lilli"	"195"	"0.65"	"254.5"	"0.34"	"4.61"	"fall"	"-14.873"	"271.81"	"1.12"	"554.66"	"1.39"	"12.35"	"rise"	"45.583"	"90.95"	"23.716"	"0"	"0"	"37.687"	"0"	0	"0"	"0"	345.69	"16.218"	"0"	"211.22"	"180.43"	2131.56	"0"	NA	16.2176997128863	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t04_r1_nelli_nob"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t04"	"nob"	"mimmi"	"nelli"	"01_C04_b3_t04_r1nelli"	"249.55"	"0.34"	"304.38"	"0.64"	"3.44"	"rise"	"11.369"	"252.67"	"1.46"	"281.97"	"1.25"	"1.9"	"fall"	"-8.907"	"194.41"	"39.256"	"0"	"163.94"	"32.683"	"0"	0	"0"	"0"	0	"0"	"0"	"365.36"	"266.09"	2108.04	"0"	" name2 HLH"	0	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t05_r1_manni_bra"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t05"	"bra"	"lilli"	"manni"	"01_C04_b3_t05_r1manni"	"204.19"	"0.66"	"243.43"	"0.39"	"3.04"	"fall"	"-11.156"	"176.59"	"0.96"	"466.61"	"1.41"	"16.82"	"rise"	"37.072"	"107.12"	"26.304"	"0"	"238.47"	"44.216"	"0"	0	"0"	"0"	553.96	"21.659"	"0"	"215.01"	"369.34"	2557.63	"0"	NA	21.659114101727	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t06_r1_moni_nob"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t06"	"nob"	"nelli"	"moni_"	"01_C04_b3_t06_r1moni_"	"239.07"	"0.41"	"295.42"	"0.69"	"3.66"	"rise"	"13.06"	"189.76"	"1.01"	"271.88"	"1.29"	"6.23"	"rise"	"22.024"	"150.6"	"33.818"	"0"	"126.07"	"26.328"	"0"	0	"0"	"0"	0	"0"	"0"	"216.12"	"236.2"	1868.51	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t07_r1_leni_bra"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t07"	"bra"	"manni"	"leni_"	"01_C04_b3_t07_r1leni_"	"216.97"	"0.38"	"237.83"	"0.53"	"1.59"	"rise"	"10.718"	"245.76"	"0.95"	"500.31"	"1.53"	"12.31"	"rise"	"21.036"	"146.27"	"36.459"	"0"	"235.06"	"36.409"	"0"	0	"0"	"0"	486.92	"18.867"	"0"	"213.78"	"384.38"	2580.87	"0"	NA	18.8665062556425	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t08_r1_nelli_bra"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t08"	"bra"	"mimmi"	"nelli"	"01_C04_b3_t08_r1nelli"	"242.27"	"0.33"	"300.38"	"0.53"	"3.72"	"rise"	"18.437"	"235.17"	"0.98"	"401.01"	"1.38"	"9.24"	"rise"	"23.098"	"134.36"	"33.077"	"0"	"195.3"	"41.435"	"0"	0	"0"	"0"	382.61	"16.14"	"0"	"244.2"	"412.72"	2370.61	"0"	NA	16.1397277493978	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t09_r1_manni_nob"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t09"	"nob"	"lilli"	"manni"	"01_C04_b3_t09_r1manni"	"273.14"	"0.4"	"301.33"	"0.57"	"1.7"	"rise"	"9.852"	"202.69"	"1.02"	"250.41"	"1.23"	"3.66"	"rise"	"16.851"	"121.14"	"26.947"	"0"	"183.84"	"38.273"	"0"	0	"0"	"0"	59.84	"3.156"	"0"	"234.91"	"176.59"	1896.23	"0"	NA	3.15573532746555	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t10_r1_mimmi_bra"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t10"	"bra"	"leni_"	"mimmi"	"01_C04_b3_t10_r1mimmi"	"244.68"	"0.75"	"264.14"	"0.67"	"1.33"	"fall"	"-16.769"	"270.78"	"1.17"	"542.59"	"1.53"	"12.03"	"rise"	"33.251"	"110.82"	"22.263"	"0"	"256.68"	"47.21"	"0"	0	"0"	"0"	425.5	"16.384"	"0"	"246.52"	"428.79"	2597.1	"0"	NA	16.3836586962381	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t11_r1_lilli_nob"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t11"	"nob"	"moni_"	"lilli"	"01_C04_b3_t11_r1lilli"	"242.27"	"0.36"	"295.89"	"0.58"	"3.46"	"rise"	"15.585"	"220.76"	"1.05"	"270.9"	"1.24"	"3.54"	"rise"	"18.533"	"121.13"	"28.474"	"0"	"123.84"	"32.17"	"0"	0	"0"	"0"	0	"0"	"0"	"294.71"	"258.7"	1855.27	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t12_r1_leni_nob"	"1"	"1b"	"r1"	"C04"	"nonat"	"b3"	"t12"	"nob"	"manni"	"leni_"	"01_C04_b3_t12_r1leni_"	"224.68"	"0.43"	"280.72"	"0.69"	"3.86"	"rise"	"14.62"	"221.45"	"1.05"	"273.41"	"1.22"	"3.65"	"rise"	"21.167"	"160.17"	"35.922"	"0"	"100.09"	"22.91"	"0"	0	"0"	"0"	0	"0"	"0"	"271.92"	"168.26"	1843.18	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t13_r2_moni_bra"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t13"	"bra"	"nelli"	"moni_"	"01_C04_b3_t13_r2moni_"	"240.91"	"0.53"	"269.17"	"0.68"	"1.92"	"rise"	"12.812"	"250.95"	"1.34"	"545.5"	"1.68"	"13.44"	"rise"	"39.814"	"117.84"	"25.67"	"0"	"270.56"	"38.684"	"0"	0	"0"	"0"	366.96	"13.34"	"0"	"255.35"	"484.5"	2750.79	"0"	NA	13.3401677336329	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t14_r2_mimmi_bra"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t14"	"bra"	"leni_"	"mimmi"	"01_C04_b3_t14_r2mimmi"	"234.51"	"0.48"	"280.04"	"0.72"	"3.07"	"rise"	"12.716"	"255.42"	"1.3"	"468.19"	"1.54"	"10.49"	"rise"	"42.261"	"101.7"	"20.431"	"0"	"230.39"	"43.009"	"0"	0	"0"	"0"	545.68	"20.255"	"0"	"239.46"	"363.19"	2694.03	"0"	NA	20.2551567725675	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t15_r2_manni_nob"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t15"	"nob"	"lilli"	"manni"	"01_C04_b3_t15_r2manni"	"252.46"	"0.39"	"284.78"	"0.65"	"2.09"	"rise"	"8.103"	"225.76"	"1.14"	"247.38"	"1.29"	"1.58"	"rise"	"10.621"	"136.47"	"0"	"0"	"171.02"	"34.811"	"0"	0	"0"	"0"	72.76	"3.657"	"0"	"246.12"	"208.51"	1989.53	"0"	NA	3.65714515488583	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t16_r2_nelli_bra"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t16"	"bra"	"mimmi"	"nelli"	"01_C04_b3_t16_r2nelli"	"247.78"	"0.61"	"264.5"	"0.53"	"1.13"	"fall"	"-13.809"	"219.9"	"1.07"	"558.61"	"1.45"	"16.14"	"rise"	"42.843"	"120.54"	"31.191"	"0"	"250.65"	"43.098"	"0"	0	"0"	"0"	531.77	"21.374"	"0"	"205.48"	"361.51"	2487.96	"0"	NA	21.3737359121529	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t17_r2_lilli_nob"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t17"	"nob"	"moni_"	"lilli"	"01_C04_b3_t17_r2lilli"	"251.7"	"0.38"	"284.47"	"0.59"	"2.12"	"rise"	"10.443"	"207.59"	"1.05"	"262.64"	"1.21"	"4.07"	"rise"	"24.905"	"139.64"	"29.788"	"0"	"220.07"	"45.465"	"0"	0	"0"	"0"	28.68	"1.425"	"0"	"226.19"	"195.45"	2011.76	"0"	NA	1.42561736986519	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t18_r2_mimmi_nob"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t18"	"nob"	"leni_"	"mimmi"	"01_C04_b3_t18_r2mimmi"	"248.33"	"0.44"	"299.64"	"0.7"	"3.25"	"rise"	"12.288"	"243.6"	"1.29"	"271.63"	"1.48"	"1.89"	"rise"	"9.848"	"128.63"	"23.394"	"0"	"193.17"	"38.187"	"0"	0	"0"	"0"	26.63	"1.282"	"0"	"230.46"	"205.25"	2077.6	"0"	NA	1.28176742395071	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t19_r2_manni_bra"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t19"	"bra"	"lilli"	"manni"	"01_C04_b3_t19_r2manni"	"204.8"	"0.65"	"273.14"	"0.48"	"4.98"	"fall"	"-29.012"	"181.59"	"1.09"	"423.12"	"1.44"	"14.64"	"rise"	"41.078"	"109.57"	"27.885"	"0"	"181.4"	"35.939"	"0"	0	"0"	"0"	459.27	"19.595"	"0"	"271.19"	"312.84"	2343.76	"0"	NA	19.5954363928047	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t20_r2_moni_nob"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t20"	"nob"	"nelli"	"moni_"	"01_C04_b3_t20_r2moni_"	"237.34"	"0.36"	"298.79"	"0.66"	"3.99"	"rise"	"13.138"	"245"	"1.59"	"255.36"	"1.16"	"0.72"	"fall"	"-1.663"	"147.07"	"32.705"	"0"	"211.06"	"35.303"	"0"	0	"0"	"0"	0	"0"	"0"	"304.29"	"338.28"	2210.58	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t21_r2_leni_bra"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t21"	"bra"	"manni"	"leni_"	"01_C04_b3_t21_r2leni_"	"212.43"	"0.65"	"234.67"	"0.54"	"1.72"	"fall"	"-15.769"	"210.93"	"1.17"	"419.24"	"1.51"	"11.89"	"rise"	"35.737"	"128.38"	"33.994"	"0"	"208.93"	"32.773"	"0"	0	"0"	"0"	535.27	"20.204"	"0"	"249.41"	"425.92"	2649.38	"0"	NA	20.2035948033125	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t22_r2_nelli_nob"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t22"	"nob"	"mimmi"	"nelli"	"01_C04_b3_t22_r2nelli"	"246.9"	"0.34"	"294.77"	"0.67"	"3.07"	"rise"	"9.424"	"220.27"	"1.12"	"260.15"	"1.28"	"2.88"	"rise"	"18.348"	"222.34"	"43.95"	"0"	"167.03"	"37.355"	"0"	0	"0"	"0"	0	"0"	"0"	"219.04"	"248.57"	1919.28	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t23_r2_lilli_bra"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t23"	"bra"	"moni_"	"lilli"	"01_C04_b3_t23_r2lilli"	"193.91"	"0.68"	"259.11"	"0.47"	"5.02"	"fall"	"-23.945"	"184.26"	"1"	"500.35"	"1.43"	"17.29"	"rise"	"40.119"	"128.14"	"31.189"	"0"	"255.32"	"48.881"	"0"	0	"0"	"0"	623.75	"22.589"	"0"	"233.15"	"357.11"	2761.27	"0"	" name3 versprecher muanu"	22.5892433554125	-0.2	-0.2	0.8	-0.2
"01_C04_b3_t24_r2_leni_nob"	"1"	"1b"	"r2"	"C04"	"nonat"	"b3"	"t24"	"nob"	"manni"	"leni_"	"01_C04_b3_t24_r2leni_"	"233.43"	"0.34"	"275.35"	"0.56"	"2.86"	"rise"	"12.907"	"197.19"	"0.98"	"278.2"	"1.16"	"5.96"	"rise"	"33.635"	"156.03"	"38.552"	"0"	"135.15"	"29.26"	"0"	0	"0"	"0"	0	"0"	"0"	"251.51"	"246.34"	1814.96	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"01_C05_b5_t01_r1_leni_bra"	"1"	"1b"	"r1"	"C05"	"noise"	"b5"	"t01"	"bra"	"manni"	"leni_"	"01_C05_b5_t01_r1leni_"	"218.98"	"0.4"	"284.1"	"0.7"	"4.51"	"rise"	"15.022"	"193.64"	"1.06"	"435.06"	"1.6"	"14.01"	"rise"	"26.043"	"146.41"	"32.473"	"0"	"290.08"	"39.456"	"0"	0	"0"	"0"	529.11	"18.15"	"0"	"235.07"	"458.95"	2915.24	"0"	NA	18.1497921268918	-0.2	0.8	-0.2	-0.2
"01_C05_b5_t02_r1_nelli_bra"	"1"	"1b"	"r1"	"C05"	"noise"	"b5"	"t02"	"bra"	"mimmi"	"nelli"	"01_C05_b5_t02_r1nelli"	"228.4"	"0.33"	"292.96"	"0.6"	"4.31"	"rise"	"15.922"	"200.21"	"0.92"	"495.83"	"1.38"	"15.7"	"rise"	"33.711"	"126.45"	"31.337"	"0"	"262.8"	"49.027"	"0"	0	"0"	"0"	554.24	"21.556"	"0"	"180.2"	"391"	2571.09	"0"	NA	21.5566160655597	-0.2	0.8	-0.2	-0.2
